,0
197,82.40871113772855
198,85.00759434259338
199,81.84142779236454
200,83.3063677350235
201,84.59046768849775
202,84.50323243626923
203,85.27985378816871
204,84.42084427493845
205,85.41124089810931
206,87.66706312560672
207,85.43797738577312
208,86.68179650746465
209,88.2458447485758
210,86.12222006671144
211,86.48777013455692
212,84.5505750502941
213,82.95986623348738
214,83.25870859982702
215,85.69210972919538
216,84.61633822555905
217,84.7578335090947
218,85.36470244877378
219,82.65250525941168
220,81.74701707994612
221,81.44903662500761
222,78.57255281740659
223,77.16588801059189
224,76.61687197504422
225,75.23055324794065
226,75.29528071574207
227,75.12632586306337
228,76.05018243755522
229,75.45525344161132
230,78.31692243846837
231,81.51305852655257
232,80.40768379873282
233,79.44444528132071
234,78.7913840308459
235,77.88467457227259
236,78.33987200431532
237,81.13599839568543
238,81.15806216815936
239,79.76765816755761
240,80.33317217859734
241,75.50151684839095
242,75.50933001024946
243,72.93810856193566
244,74.11727172338516
245,71.97031676757167
246,71.80805052731753
247,70.9469025918531
248,70.62595922266698
249,68.88817968228177
250,68.39384922787424
251,67.32059541604559
252,67.52478216370928
253,67.18003246076331
254,67.5222332552434
255,68.7465435457089
256,70.66017068838944
257,71.21141785816123
258,68.36281119401583
259,67.16766830401929
260,65.87647653221813
261,65.31126953190075
262,67.07401480738588
263,67.42834884981004
264,65.5675949686418
265,65.36087922246728
266,64.63498362287707
267,62.57813037498242
268,62.726606358163615
269,62.88906630573002
270,62.14952046163808
271,62.26883184436348
272,59.778971668996455
273,59.346729383485
274,58.84259954454682
275,59.927944012043156
276,60.97603288714401
277,61.16738739461448
278,61.30192175098043
279,61.65827052430996
280,63.29763137076492
281,63.48299124241705
282,62.805656016892414
283,63.011304118547216
284,65.48127886390215
285,67.48792868755686
286,68.18172142647867
287,68.2346828796588
288,70.22503934098488
289,67.64890752147595
290,70.13016127397273
291,68.57796767234912
292,66.08243388525399
293,68.33552037966645
294,68.89343116764252
295,69.48673435040192
296,71.27898566272104
297,73.6680214421328
298,71.75361753562701
299,74.54027540946818
300,74.87490939666954
301,77.43600187144874
302,79.73485098618909
303,78.62473859268677
304,81.36863235951854
305,82.34861713754668
306,81.62121723488046
307,84.15256678569729
308,84.92624443746861
309,85.12442949179629
310,85.17486703228015
311,85.49634117386844
312,87.56482232727207
313,88.7843103520126
314,90.55687698823452
315,89.9788970628222
316,91.04669649747726
317,92.95784175858695
318,93.25029916432777
319,95.33167923594964
320,98.73298654668538
321,98.51979743702331
322,100.79531760679072
323,101.38312750919867
324,103.19743443759215
325,101.63703938355631
326,104.05796284000554
327,106.36239323812269
328,108.09071118636979
329,111.08350223642461
330,110.99464653005101
331,111.47114466479458
332,112.83624200963249
333,113.89984689693102
334,113.75600580943424
335,113.44926948025315
336,113.37702995507043
337,113.23239428800754
338,112.921326718733
339,113.50871801199635
340,115.59949310139713
341,120.1981438989456
342,119.38911134568134
343,120.53184623840266
344,120.85055656942936
345,123.21676691877201
346,122.63991127117822
347,123.05383169872846
348,123.38730505047057
349,124.84242899698263
350,122.666316481591
351,123.797154046386
352,124.842458990148
353,124.64069402895582
354,124.35070966458676
355,123.7572685085318
356,123.49935004207826
357,121.22814358262168
358,123.78451924158175
359,123.20637946981515
360,123.25254218274002
361,122.81580944038504
362,123.02998445508591
363,122.72361243624522
364,124.9670669170891
365,125.1373537167605
366,125.06053957094947
367,127.44769684107374
368,129.7261546897793
369,130.0338459519806
370,130.69675800905972
371,132.75590544505033
372,135.09846197556303
373,135.33837581521166
374,135.6328696093259
375,136.18239430918692
376,135.0224207259464
377,138.12841337004915
378,136.70353977957885
