,0,1,2,3,4
0,-561.7322783491635,-135.33149431374804,-192.646772473542,-312.558328099221,-539.4715666653822
1,-562.8422253574104,-133.28393999443836,-190.06666836230323,-312.34465394460227,-539.7420471424864
2,-563.7614743498633,-134.92818358874982,-186.40518370062415,-308.05603175395515,-539.0436461034798
3,-560.9928123758903,-135.278562155098,-183.3963213091305,-300.044205532021,-537.8085190224543
4,-556.1181372207968,-132.93339363890036,-181.1345360997169,-282.9364018689433,-531.6535641938156
5,-544.8052609310075,-132.10015911195666,-179.35790895138211,-275.2862101670373,-524.5050144220536
6,-538.5719559761598,-128.5871645970277,-178.26669871991209,-271.6461660475143,-508.1964790615215
7,-532.304429802704,-127.97125578613303,-176.43692463898162,-268.15290079260484,-504.4826603751746
8,-525.498907589597,-125.39647471438566,-175.0012175342786,-266.68580298801095,-501.78422455324755
9,-516.9682206392882,-124.65944082292394,-173.2094004245868,-265.1057643165157,-500.2186787893436
10,-504.5338867870656,-120.56790229726298,-171.32175077225511,-262.6607951889848,-494.5667470232969
11,-495.4769555216405,-119.32727424976225,-169.3297630110374,-260.25594382872407,-487.7204501400196
12,-487.80466606367986,-117.27454940836898,-167.7129400917687,-254.4565457013349,-481.48662511913005
13,-480.5459722562129,-116.17742430809226,-165.42944139551142,-247.12279718018974,-477.3578534375141
14,-468.20014345415507,-114.45002999284696,-162.91607981052613,-241.92289167136678,-474.6890203933275
15,-462.4971284259857,-114.68679946995455,-160.25616501486687,-236.6104146019451,-471.2045733115247
16,-456.0443272481742,-115.27524159039226,-158.62230969906176,-230.41370204995147,-461.84666601922584
17,-442.11985567905606,-114.5344830229364,-157.05918046320775,-225.03564684122892,-458.53942470603164
18,-434.5890385666937,-115.0001688370856,-156.52987685519173,-219.90927469507878,-454.8815728786184
19,-429.8313164939393,-111.08356840163883,-155.21741984529388,-213.69181949182214,-438.28701859558186
20,-423.7774325270377,-106.9590269212275,-154.90997611989508,-208.31994230896362,-423.1436911639502
21,-418.0302619609104,-103.97649073818855,-154.9959308897494,-208.43433613820983,-406.62657061191055
22,-407.12512167066103,-99.30478895079855,-155.668390989245,-206.6769647003765,-396.3723385491266
23,-395.9262280176414,-96.00635971468424,-155.31721895931048,-203.4235191619018,-380.87150406023056
24,-382.76848632209493,-93.39610605465057,-155.5251698029447,-201.61504389860744,-371.83903162673823
25,-374.3860256201889,-90.43515640307716,-155.31996832488213,-199.3632330752063,-366.62915288015165
