,0,1,2,3,4
0,-177.83046431218023,-188.81281842187025,-163.46101575743793,-129.98759943873122,-162.20312938058126
1,-175.11231966141906,-187.64247579954719,-160.63566520198282,-127.81242376099364,-158.58337592874585
2,-173.69057951602653,-186.3887095734448,-162.00111275017366,-127.97854175815156,-156.37976620935032
3,-175.68372103312387,-187.6460241449389,-159.99379527079287,-127.69086048425854,-157.64420035082054
4,-172.47583359952188,-188.42368831932984,-160.04483768081428,-130.2714044763445,-157.9388914871318
5,-172.61266401190903,-188.99054746231428,-157.5769012302036,-128.43188502147913,-157.75145382066464
6,-175.1580526954162,-187.18564242333602,-155.97791296979568,-127.57395956156401,-156.60595667451372
7,-176.3384446445263,-188.711441498614,-155.33875188198783,-127.55999756034608,-153.19740824316486
8,-177.80863184247562,-189.7981852010155,-157.66527192010034,-125.12804090434128,-151.8754763821978
9,-176.1350619793306,-189.35035902722947,-157.0366991117787,-123.71312275569171,-148.51701760054698
10,-179.4480750593504,-186.86188357276495,-156.95049538471346,-123.4909719943541,-147.5733700293196
11,-179.29297830197444,-186.05578240588696,-154.8226289035515,-122.912298699455,-147.12928327853768
12,-177.5700487704263,-183.73658794067575,-156.36114875657046,-124.23201353494169,-147.53430847593228
13,-177.20196022574203,-182.6621869500575,-156.47339240290907,-120.95341003510356,-147.59723995733992
14,-179.601482298208,-179.56003753150722,-153.08723925046127,-119.90278430952232,-146.27802916455414
15,-179.50974423570605,-176.81497952730547,-153.3094654612851,-118.71527438186162,-143.82610024136247
16,-180.9414683885626,-177.22963222963833,-153.69116041209517,-115.66289028414188,-142.46256562688527
17,-179.40593772595045,-176.04247947656327,-152.76332106797003,-112.66599173151799,-142.6509168695093
18,-178.0254033280912,-174.878580999984,-150.40002705071544,-109.27781998542814,-139.85468051826115
19,-178.9300940778298,-173.26396879761734,-148.1823401968335,-106.97520133552254,-138.69605681026624
20,-179.55118942104093,-171.47870086200132,-148.7191494712414,-107.09004549547296,-138.08883198237984
21,-182.48492943681487,-169.5480865664277,-149.02781544823577,-107.80822946945202,-136.0585592039062
22,-180.02703001582736,-166.05287799691905,-148.91714156627364,-106.66682723871956,-135.58719453109538
23,-180.8908674873498,-165.26212295468224,-147.2215785826517,-102.31588603109373,-133.65154259635335
24,-179.90364979851415,-165.14614882012145,-148.024900690415,-100.60879102611365,-133.29971022481203
25,-177.77751590583014,-167.49318392071774,-144.53402082409661,-99.6065431586384,-131.9459980293638
26,-177.01900294827234,-166.2655978264608,-141.9911443399038,-96.30599289769265,-130.04627351851803
27,-176.26619096289286,-163.94001404224608,-141.1927728638575,-97.1663126937378,-129.84581800297127
28,-173.03954426673855,-162.8567191825481,-141.37112537547887,-96.87375484846223,-129.32932033085012
29,-172.26114107108558,-161.36608022047892,-139.90889031373817,-97.3101310709375,-129.35070283926635
30,-170.0064937896479,-159.64297212747204,-138.7347304463037,-93.47208757870449,-128.20308534552134
31,-169.19527018980003,-156.5795684951598,-136.05444479333582,-93.16899453448339,-126.28373845776161
32,-169.83921096525654,-153.96328108595128,-138.579151033496,-93.00839729498078,-125.18692084794044
33,-171.1539611407711,-154.18454228066312,-136.91442686216038,-93.20624551451472,-124.98153370531354
34,-171.15448174444424,-153.96093277892038,-136.48143861060464,-92.43270612572658,-122.76821480963925
35,-169.48287459538602,-153.01826859670243,-135.92331855524534,-93.70096333790367,-124.41670279427217
36,-169.9942159041194,-150.68569610278595,-133.3861348326658,-92.99214182311204,-125.16814816301981
37,-168.7115447416535,-150.63669335385887,-133.01176566691385,-93.71814632307088,-125.40806841744684
38,-168.62997297818723,-149.81551840289305,-129.1621134396447,-92.85528730692904,-123.77384051390703
39,-167.19309048355677,-149.32273046923265,-127.9736140506029,-90.7701091145563,-122.64524010921804
40,-165.5523382132637,-149.91356421582523,-127.83689345819025,-90.82754154780059,-123.26878720958928
41,-165.11131996556193,-147.73086680370713,-125.39413902328799,-86.41186677189178,-124.23346170789213
42,-165.140985465286,-147.70521798248944,-120.83423468988724,-86.9759306976705,-125.73007153217169
43,-164.0666871851272,-147.19839138791147,-118.71702604549586,-87.88869275911334,-127.10961577646479
44,-165.51662816057987,-146.62305216385553,-118.47738934335841,-87.56821708486156,-128.11825561558214
45,-163.8654627930406,-146.1770866440522,-118.97936317805295,-87.2792769509529,-126.69266703623998
46,-161.9387416476904,-145.27323040417582,-118.30735297702216,-89.86036371217439,-124.86625223205647
