,0,1,2,3,4
0,-164.22952963720863,-128.67455255137725,-128.64697823496962,-151.8175876690541,-145.80361979271348
1,-161.06498879474736,-127.877813231245,-128.20257066806465,-152.66240571787682,-143.4643091832404
2,-160.22704239871845,-126.86201661962689,-127.97103274615542,-150.37686836839353,-143.06177969685993
3,-159.58561732121152,-126.84209542643552,-125.20095492496377,-149.8536306419849,-140.05139748379182
4,-158.66027867512778,-124.74098223153158,-123.03558844504484,-149.1886247800938,-136.54188388047197
5,-158.44334127005024,-123.94550458382335,-122.55299506349535,-145.61856528583712,-136.45610687293436
6,-157.65726165313944,-123.02000910004492,-121.64044012904034,-145.08997363279542,-136.3757846857229
7,-154.61251306132505,-121.58924165394106,-120.4366980505005,-144.2542202767542,-133.68162527437812
8,-153.25449136690122,-120.96833254002668,-116.4259597109549,-142.36833811816894,-130.7878127369722
9,-152.08249629505875,-117.41119831717903,-115.46141906503387,-140.0716907274948,-129.21951960642338
10,-150.13310461909143,-114.09746582458497,-114.80996125373466,-138.6201967632123,-129.2856391802469
11,-147.57556077509804,-113.42135223591424,-114.34779307643964,-134.62534538237264,-128.21419707391098
12,-146.93503460770324,-112.90844772851175,-113.89458139683931,-130.1164119108553,-120.90391149421436
13,-145.48959983030147,-112.41014216816488,-114.59951730529716,-128.30721321276906,-118.19388660138353
14,-145.09210273322722,-110.90153282525858,-113.78013289381695,-127.96295960689457,-116.55348317573262
15,-142.48049217489432,-107.99185492458948,-113.22915039151077,-126.49658873793084,-114.54058289409035
16,-137.6992686890172,-107.20510913622473,-112.20566305567631,-126.35144709458795,-114.80811698183969
17,-136.63699984893088,-106.95168125751687,-110.75997446823813,-125.00960567762239,-114.8595790907377
18,-132.8851699843918,-100.22533566909489,-109.49575821490737,-122.49919018632137,-113.4517360079229
19,-128.82845588262683,-99.11735908963989,-107.4123154050638,-121.40327221590277,-114.21014384166475
20,-126.28105429475559,-98.44169158842554,-107.1881972939203,-120.44841975494646,-114.79384157424906
21,-123.45994515162712,-96.34038305655447,-106.39795223627235,-119.02438821124655,-116.27577837302125
22,-119.69422443864033,-94.47750677441687,-105.10800155857154,-116.96547951804712,-114.14310508608922
23,-117.26181028419686,-91.4815957705651,-104.67478524471316,-114.22987724231129,-111.04262687493194
24,-111.99958306642714,-88.7870081846918,-103.87796976249214,-113.81972390431976,-108.9625623843808
25,-110.67303506858406,-87.49500528004383,-102.94906735463124,-111.2837010119013,-104.15677548163987
26,-109.00564084232937,-87.4665449232836,-101.28054694132416,-110.41730812184431,-103.55818719168656
27,-106.1519489849657,-84.30515004842425,-100.8129142377079,-110.58055635520181,-102.26389602297843
28,-103.8683296676047,-81.95828245423587,-99.95809498868141,-110.30962823454465,-98.44362562988702
29,-101.13499111114163,-80.22480625569457,-98.81564949221574,-108.04989489648666,-96.83490471435589
30,-98.87869669726499,-79.11304557311169,-97.58965585896718,-107.35960386058152,-97.28885136539503
31,-97.91014572965533,-78.74400829870325,-97.75604962363441,-106.62872576177888,-95.80024264346456
32,-95.89090812207559,-76.6568984853098,-97.22686324003203,-106.3947220071172,-96.16026202424906
33,-94.15802841513877,-75.78060598642827,-94.27825061522357,-106.02413702504377,-89.72437445538604
34,-90.3069826626505,-70.3787283450488,-94.42365058513768,-104.75032720960635,-90.91990199208036
35,-89.59656771093316,-69.05587692778865,-93.43981144523019,-103.38334669381972,-85.12858226189219
36,-83.63354439323366,-68.38603535990627,-93.00524868253838,-102.4722409965533,-83.35829320631356
37,-80.68436481967592,-67.442812077627,-92.81557481180826,-102.19008927764538,-80.87485927424848
38,-75.89684388029004,-67.00288854663242,-93.07972847698731,-101.10399091076815,-79.49597493823663
39,-73.6389663138399,-66.06097906754124,-91.47095600524821,-99.68234765591713,-79.79868444782448
40,-71.96087212645003,-63.47746242352017,-91.01710540533651,-98.84557135700217,-74.30079695356346
41,-71.9480681788737,-61.36303138798107,-89.1352065529354,-98.15835136143643,-68.37555874189776
42,-69.71126215721245,-59.38557876877157,-87.84825685255244,-97.83041480795684,-66.35009801746995
43,-67.26289973254346,-58.564450885566664,-86.2733764157522,-97.74428345418522,-65.24000508344429
44,-63.89196102738818,-56.87695533372647,-85.9857431700367,-96.37885603733255,-63.56388005609989
45,-61.595833924087465,-53.54824553877478,-85.81653971930027,-95.78534797832671,-63.5905651256897
46,-60.15944910589984,-53.23302638054188,-85.7400358107384,-94.77970725589103,-61.867502293863545
47,-55.10508957345138,-53.09857236379526,-85.5409639375092,-95.03767819322016,-60.569505103003
48,-53.89676104339387,-50.24996724994049,-84.48259856444209,-93.40887091372514,-57.766434656475084
49,-48.6179582636528,-49.32739890630945,-83.46308534743807,-92.89338423585333,-56.44464912809716
50,-46.38740987878762,-49.03385402388757,-81.86753905151552,-93.12674013487445,-55.24622920276497
51,-45.70864414204205,-48.43896984313006,-81.6988964872865,-93.44546395353507,-55.68236831486915
52,-42.11380692878885,-47.72611221009414,-81.12016848192677,-94.12283906748263,-55.07778147308412
53,-41.56505485933059,-45.39053194456717,-79.76333694082352,-92.9561959621701,-54.38076637995479
54,-41.13499217701381,-44.86512449779784,-78.9703185065181,-91.69164297402787,-51.343167799425856
55,-39.46443914360304,-43.39108148577094,-75.6963625907802,-89.95364700530972,-49.476931919014696
56,-34.44653688953124,-39.55536631887369,-75.12910845495144,-88.03740262981097,-50.323172428206824
57,-33.91497554045725,-37.091883314169316,-75.7704804310116,-87.97917271467773,-51.42153734693604
58,-30.691987131370755,-33.95219132070173,-75.3556075897562,-85.93704897249253,-45.22974097742531
59,-27.32450673198769,-30.961939242988336,-73.33466390844949,-84.69509699502053,-43.86369823621287
60,-23.59259381600934,-28.901646532310597,-73.59258653624171,-85.11730481871192,-41.98124503301838
61,-23.25635137052253,-27.48774557952035,-71.62748450338584,-83.83017886961807,-41.70775948783334
62,-22.412698815971247,-25.870194723618173,-72.10022502395344,-84.35070264822446,-40.21698737766612
63,-21.689522802561033,-23.592340371269987,-72.3849313670268,-81.52755145897149,-37.291463531110175
64,-19.725141859061107,-20.76736628150811,-72.65236006932989,-81.39851706842057,-37.23762304548482
65,-17.465030196607376,-17.61539932627317,-71.50886668891252,-81.58058954180453,-33.662330174343104
66,-17.612641480401713,-12.559791978599467,-70.70624513487587,-80.74740120825103,-34.412639395091496
67,-14.350282263470792,-11.459545069306847,-69.33575571291576,-80.42389838907332,-34.12999348025815
68,-12.479338404025073,-11.142622295973368,-66.73875023537244,-80.64789824767664,-29.08577040304735
69,-9.496457903826682,-11.214862675285099,-67.57988497156792,-80.13901558577587,-24.785101011869127
70,-6.899881626207725,-11.173858579950709,-66.49330591454651,-80.08623697434585,-26.247909936738232
71,-6.473525366883118,-9.767955896909303,-65.98904319692389,-79.3226517919353,-22.72947052086032
72,-9.365936435767754,-9.173121368964111,-65.71371111134009,-78.0496137961616,-23.791133065146695
73,-6.736745827284215,-8.339674474710545,-65.1687456778939,-78.06605336714122,-22.088203541733844
74,-5.065061085629758,-8.719687610788982,-63.45918601140538,-77.02463057708061,-21.258986097273507
75,-0.350757494010561,-7.427757110720648,-63.19894297512673,-76.02876501945836,-18.383939288692908
76,0.7600834026367482,-8.705630823400387,-58.170707247030315,-75.15535961980973,-17.317563434462762
77,2.5474655185451116,-6.5618573027360245,-57.741478016881935,-74.24598176886401,-18.85049304165437
78,6.721688816381537,-4.564461508089667,-57.06239455409854,-72.52883513418195,-17.96185470267154
79,7.696802373818327,-6.843803041936138,-57.12972498367646,-71.07642505534498,-18.22084296221723
80,10.9134080995998,-6.077181141527299,-56.24098082768475,-70.42665850199292,-17.721633882414046
81,11.586111164292976,-7.636735288113602,-55.47387813744567,-69.30173062746898,-18.105568460783132
82,12.203491558782535,-5.870487386736229,-57.70408035017746,-69.3364931966175,-17.732800524865628
83,15.162162334827908,-5.978145044848819,-55.73654437610894,-69.79768202983674,-14.96478417414999
84,17.311828780726977,-5.301332495236842,-55.52749965229354,-69.53435944311339,-15.923317153746968
85,19.363353722479175,-3.313207822029905,-54.72468429121719,-68.55644989354484,-13.39927473750502
86,19.92509020269397,-3.143130468816943,-54.51962161278649,-67.92082301351967,-13.296925030243935
87,19.668143222140078,-3.268114735159423,-53.535151702989566,-66.94315673148597,-11.241046590436113
88,23.38744215452073,-3.485432403102664,-52.41882989520792,-66.22501685592678,-10.575110671755715
89,23.554462333486093,-3.1292543228023146,-51.64463262682116,-65.62429149551224,-11.338392542061474
90,26.701256683133394,-4.57224874383522,-50.62906742198898,-65.7673944724274,-9.340749941222343
91,26.448057660470603,-3.778991025616691,-49.3658257032463,-65.37350044132444,-5.588489333258748
92,28.812750338827062,-2.3515171328276816,-49.20465316774541,-63.49765139205094,-5.5548512395444005
93,29.787365024663117,-3.5992688606443255,-47.49100486995573,-60.78411036635602,-5.43256302196882
94,32.46862257795982,-4.074742876484049,-46.90336413417887,-58.36313598624023,-5.144018867860187
95,35.93968629882488,-4.255658844708194,-46.23491951440565,-57.19819741332561,-5.956142974675816
96,38.61033492974106,-2.450876074418324,-45.579993360452974,-56.40561426765791,-4.401224966876558
97,38.06105903075679,-0.25304908352833055,-45.614744904966535,-56.529447414134786,-4.3061124497981895
98,40.179592253388925,-0.08450270047767329,-44.63559816873381,-54.3761788930796,-4.283070856154629
99,42.66603553672946,2.5437107774872887,-44.452717636248074,-50.95441223650043,-5.80717385188253
100,43.06137527796036,1.9903519982981472,-43.544264736440894,-49.36660035871534,-2.800726727283875
101,45.34352338532107,1.8261895215524617,-43.89363726245244,-47.5915351159159,-2.4845300297087474
102,48.248110667661614,0.6274123233815679,-43.54693577668932,-47.02460659330433,-2.2285316082448943
103,47.41958973579552,-0.4446865466304407,-43.16392518475687,-46.2512227991464,-1.8586185240903523
104,50.93168573829413,-0.1760712368627955,-42.56283958363617,-45.94184873662539,-1.7795484922085143
105,51.033171409810905,1.019376022763888,-43.640949167465536,-46.581405308399646,-2.5423774311009733
106,50.53387807657474,0.423092796249996,-42.79835380595883,-45.90145029741875,-1.972932372513539
107,52.085118659583166,0.3512076855398493,-42.42342663618459,-45.94544878229113,-2.274670474764075
108,55.019575941507526,0.45642669214858644,-42.56357947871704,-44.57570392077793,-3.9404880436478034
109,54.200934902529276,1.0351525352290332,-42.43680361038978,-44.635103091378,-4.961826760606495
110,55.83233103514349,2.4877353658827674,-41.79358875884476,-44.24581481514193,-4.402515979214079
111,58.19555226026602,4.946162995721179,-41.73286684136971,-44.25503536992508,-2.0147089365882405
112,61.41992610434259,5.0631731529724275,-40.79506582802707,-44.431614247223806,-5.303454891836608
113,62.44682597785791,3.3823524774665095,-40.573792114607066,-44.23885767301366,-5.300471003753875
114,62.47899934285012,2.910737963286049,-40.43006385268316,-43.91741618646168,-4.982619918644227
