,0,1,2,3,4
0,-132.35749382543293,-159.94760252985625,-122.48643730632283,-134.07612232091714,-132.0627572834427
1,-131.976207119661,-157.01140335921949,-120.71221448719027,-133.8270328477748,-132.44064888261974
2,-131.62732425747257,-156.0902842744544,-118.19113043731164,-133.5518504759042,-131.72318892171796
3,-128.65807142363445,-156.52836801536424,-115.5611747427996,-134.40798117025176,-129.22264506885134
4,-127.65604177421736,-155.53555047348308,-112.51452722816923,-133.31393365245478,-127.09947425408399
5,-126.24099250215403,-152.10961053498752,-112.106832377615,-131.57871640635443,-127.77764925711197
6,-125.00937448243377,-152.502596959839,-110.82850976892573,-129.57877329329386,-126.25410525461795
7,-120.90905789256013,-151.91908934161364,-111.49548284021265,-129.08183679128743,-123.11174174933862
8,-121.06107401683741,-151.87018949505307,-112.83448877654968,-128.95854189209646,-122.81749221913344
9,-120.13374094351475,-153.53347191858285,-113.18169088282666,-126.82637932853875,-120.516262905338
10,-118.99450169643853,-152.835335305436,-111.08727455337828,-125.75616397963644,-118.67927867994791
11,-117.74005763998893,-152.12218080652167,-111.624138851394,-123.79615665200456,-117.8160333941074
12,-115.01743774406559,-150.6263205248583,-111.37655624057089,-119.50288083773094,-115.00618883756145
13,-112.32340592951208,-150.63990371476882,-110.557642981134,-116.98952199625073,-113.21269854118607
14,-111.61512198268169,-150.36591526023074,-110.41454013581824,-116.3743987495744,-112.4474149032396
15,-110.59711428965,-149.81063853526547,-110.27630089890317,-115.69930404317823,-112.16393566577653
16,-108.78247328517585,-149.04383384627477,-110.89041876912489,-115.45193044129627,-110.61815495721525
17,-108.1080158082301,-148.8363977221521,-110.01562710957907,-113.75472556175431,-108.39960060538793
18,-108.27731259841157,-148.68400820023717,-108.92253015123546,-112.67282319545231,-106.03757878263255
19,-108.31952478150899,-148.67729816669612,-108.09658259521437,-111.72294000118919,-102.23972073921409
20,-108.29099630605366,-147.86700059142527,-108.52369707769803,-111.94848300244034,-102.38087599247294
21,-102.42286491982124,-146.11968894967873,-107.32220883884447,-111.47561475213855,-98.07182753794785
22,-99.96152303107381,-147.07298095459143,-103.60149052040639,-110.40558520510116,-96.2730579766093
23,-100.32909425376398,-147.26631896692442,-104.09760628597243,-109.41911101933734,-96.62262177804828
24,-98.10221060416612,-146.87520910282353,-103.97224361872205,-108.17889858155606,-95.0365862504273
25,-95.7724480483378,-149.21646034686665,-103.89142961176803,-106.84864715537725,-93.8444417828386
26,-95.15312522738147,-148.57689448544113,-103.47239359304764,-107.10060538991216,-92.02595348571623
27,-94.15198913227289,-147.09302798053344,-103.77416273511895,-106.17483573704055,-92.29423924093419
28,-91.41223928742525,-146.4967721139387,-102.60280829661457,-105.70622898561253,-91.94402191195378
29,-88.58538521747981,-145.47007510745883,-101.81967730266305,-104.96891445241664,-90.972288935999
30,-87.67760546033718,-146.47592573384108,-102.19761386004141,-103.34638664255057,-88.91605697237281
31,-87.35825370232051,-143.32292594173848,-101.95839697238051,-102.20218659628591,-87.73184188621951
32,-89.37206072677456,-143.47981249883364,-100.79080735606944,-98.19209636929813,-87.92180707625936
33,-89.06296185161138,-141.47763243615722,-102.39485121614592,-97.79042099487424,-87.54013819207302
34,-83.01209983962775,-140.4474001452049,-102.50926253108128,-96.76526201060447,-87.044965818132
35,-82.11243253806857,-140.75433393027882,-103.5970707578982,-95.08901787376894,-85.3717891992264
36,-80.45471928139159,-140.09559090534907,-102.86878502286044,-94.38240857627429,-81.92030496744593
37,-78.6168794468597,-138.06702977872047,-102.22299218711973,-93.85452667863515,-80.43930273008021
38,-76.33991270361823,-137.23568005986522,-101.59797957669686,-92.75470943887987,-76.5372026766495
39,-75.48869157171762,-135.60596627572858,-102.22065041098942,-92.16096442341781,-75.91529544036639
40,-72.95972394402678,-135.74753055773164,-101.60929630403609,-92.0205268308382,-74.31814290754754
41,-66.39012553165514,-134.30026927144903,-99.12355854790803,-91.42194222122966,-73.89699863351706
42,-62.78496610614884,-133.1875518883182,-98.71772468058727,-92.67394964337439,-75.12030202461614
43,-62.79894577374457,-133.3889030365804,-99.33648750542474,-90.75533272928143,-75.70111158977656
44,-58.077867286298485,-133.90970126146692,-98.37064382217368,-87.09639829041818,-74.42208476850307
45,-53.68591139327871,-134.62258715806428,-96.4881676782715,-82.15049157234839,-72.66864894091704
46,-50.32795214703743,-135.07917056989,-93.1186801996034,-79.53786927776859,-72.54736962839068
47,-49.88310717149008,-134.66294374033407,-89.97079910178594,-78.18504775479391,-69.52227963375356
48,-49.36747359557252,-134.37760973930799,-89.23706074871201,-75.75598473054072,-67.14517936331052
49,-45.3040679440901,-135.26757261513964,-85.64672237225345,-74.08075459222911,-67.66982171796913
50,-43.4886795140269,-135.12852694369496,-86.8454975692265,-73.91642740418224,-67.17613476353254
51,-41.283655593027014,-134.31143151561255,-86.19965098561623,-73.35532867348026,-67.53184410253421
52,-38.4779309660963,-134.93417097191698,-86.12613209123792,-72.77007921062736,-66.38958251341747
53,-38.88934704226031,-134.3508565057694,-86.14344378076265,-71.51041206353806,-66.8114034031958
54,-39.17967672426093,-131.0033298214769,-81.694838605026,-70.94070103940741,-64.56048114896929
55,-36.91906113030452,-129.84750686788783,-81.54510748669841,-70.42677033602092,-62.39383225517854
56,-37.239412801559425,-129.50618451743142,-80.1811109447448,-69.89456217854905,-62.995850228709386
57,-35.74471143287752,-131.67044811806673,-80.42789263660518,-67.52367709098625,-60.58053882174562
