,0
132,-82.59116917677771
133,-81.22764311192314
134,-81.09044279750978
135,-80.30847637001662
136,-82.16334509486529
137,-81.51269006808744
138,-83.6065955552832
139,-80.59470806028433
140,-79.87701524224481
141,-82.73422575244726
142,-82.58186902144509
143,-80.44968451680289
144,-80.25735502676721
145,-79.01523992064409
146,-78.73584983669949
147,-77.84895444250753
148,-77.2949509825184
149,-76.93770047756693
150,-74.48377476796918
151,-73.87365980459532
152,-73.98188796263334
153,-73.53293266720635
154,-72.65414088748072
155,-73.00846915239343
156,-73.19018811761723
157,-72.53724625190695
158,-74.43057161559115
159,-74.09881882661156
160,-72.81187029767857
161,-72.376174783725
162,-70.348446303715
163,-69.46094765255997
164,-66.6907198765614
165,-65.65765820174242
166,-64.80464212922665
167,-65.18820049114909
168,-64.37572947134798
169,-63.990492490781556
170,-63.04416782517475
171,-62.7860621986455
172,-62.56479991528925
173,-62.20629237221592
174,-62.617694100952306
175,-60.00075609001474
176,-59.15723555438393
177,-57.77381739297344
178,-57.66839636561947
179,-57.564665245597524
180,-55.6414729716721
181,-55.661098768860356
182,-56.97964678687097
183,-57.43293155045577
184,-58.34231531350038
185,-56.911773290502886
186,-56.679109563760555
187,-55.07794834803327
188,-54.42118677966535
189,-54.97782672659182
190,-54.894081005270266
191,-55.902478589367185
192,-55.53243299490242
193,-55.48632029124023
194,-57.18397397191856
195,-57.1039595013815
196,-56.949365083912966
197,-56.855289648200426
198,-55.9300328034449
199,-55.34187537408148
200,-55.201545694149225
201,-55.078133309154666
202,-51.56150393526773
203,-48.88712960079914
204,-49.369075798985584
205,-47.3099053873096
206,-45.588287023148204
207,-46.40756137841414
208,-46.0155362587232
209,-45.24750746985651
210,-43.960054247742825
211,-44.605347963721215
212,-44.26643000920801
213,-44.37260937509024
214,-44.38550582039166
215,-42.028891803840416
216,-42.185713134003976
217,-41.98643907851471
218,-38.843186117803405
219,-39.10800746527837
220,-39.27182920964188
221,-38.64879039687826
222,-39.369632675162386
223,-39.02142199299371
224,-39.45006107305173
225,-39.74882043315107
226,-40.160153135455914
227,-39.98068614498325
228,-40.574087026865215
229,-40.23328121355616
230,-39.90432046964949
231,-37.23312835360531
232,-37.301133708161174
233,-38.74614000699068
234,-39.073547301398946
235,-39.93675116335973
236,-37.411528425993026
237,-36.68242410922262
238,-33.888368976045165
239,-33.82024014541409
240,-34.714585776431754
241,-32.891516644545206
242,-34.37633031619748
243,-33.82166871244515
244,-35.94083844763035
245,-35.27283195802165
246,-34.0924836705033
247,-34.29250754918804
248,-34.12478805998741
249,-34.49722764345714
250,-34.80863768179259
251,-36.491986945667534
252,-37.43704359833549
253,-37.67814531436747
254,-37.39503924481367
255,-38.00669012308147
256,-38.03687679875479
257,-38.707545107832615
258,-36.59649605660968
259,-37.595925084768716
260,-38.624252965349854
261,-38.78159700277974
262,-38.164674134211126
263,-38.31870224771758
264,-39.04983957923027
265,-39.93830361841548
266,-39.42480274680365
